,type,words_per_comment,variance_of_word_counts,i-e,n-s,t-f,j-p,0,1
7645,infp,30.76,43.712399999999995,0,0,1,1,8.698529,2.1769466
7646,intp,18.3,211.76159999999996,0,0,0,1,10.447618,1.9263947
7647,intp,24.52,180.53,0,0,0,1,10.644405,3.275638
7648,enfp,28.18,117.81439999999999,1,0,1,1,12.313982,1.0040534
7649,infp,29.42,120.2,0,0,1,1,14.726336,1.4625508
7650,intp,23.94,178.0736,0,0,0,1,11.989873,2.420373
7651,entp,28.1,106.27359999999999,1,0,0,1,16.970211,6.608353
7652,intp,16.52,163.89625850340138,0,0,0,1,14.449293,1.6685263
7653,enfp,30.86,66.05439999999999,1,0,1,1,9.662229,5.583502
7654,intp,22.8,123.45159999999998,0,0,0,1,15.034872,1.6264297
7655,istp,25.08,133.0564,0,1,0,1,8.4113035,6.3947744
7656,istp,20.6,170.3236,0,1,0,1,12.31044,3.2245426
7657,entp,30.64,91.2756,1,0,0,1,9.678881,5.7792907
7658,infp,31.84,81.5876,0,0,1,1,11.507882,4.120115
7659,entp,31.04,106.41959999999999,1,0,0,1,11.358639,2.9352388
7660,enfp,29.46,105.12640000000002,1,0,1,1,15.301479,4.1437206
7661,entp,19.48,165.2884,1,0,0,1,12.515501,5.1899843
7662,infj,30.6,80.6436,0,0,1,0,8.80988,1.5571406
7663,infj,25.92,170.53,0,0,1,0,8.701953,2.3354576
7664,infj,31.1,99.3536,0,0,1,0,10.364213,3.887857
7665,intp,25.76,109.2016,0,0,0,1,11.548499,3.283728
7666,entj,19.78,171.38240000000002,1,0,0,0,15.440241,3.7032433
7667,intj,26.0,163.17960000000002,0,0,0,0,11.385025,2.6962514
7668,intp,30.64,50.79560000000001,0,0,0,1,12.055682,3.0621085
7669,infp,14.22,223.96,0,0,1,1,11.038275,6.098758
7670,infp,30.5,123.4096,0,0,1,1,9.722638,3.0726075
7671,intp,28.5,66.05135802469135,0,0,0,1,10.707373,1.8884345
7672,entp,24.32,150.69,1,0,0,1,10.298042,0.8975835
7673,intj,28.14,129.13000000000002,0,0,0,0,12.039167,1.5093342
7674,infj,28.74,102.9513888888889,0,0,1,0,8.128766,1.6038892
7675,entp,24.08,144.8964,1,0,0,1,8.945686,3.2529898
7676,isfp,26.46,145.6864,0,1,1,1,8.00426,3.167996
7677,intj,25.0,106.2996,0,0,0,0,9.090147,1.3093033
7678,infp,30.76,76.91239999999999,0,0,1,1,8.237961,5.276579
7679,enfp,30.02,114.36,1,0,1,1,8.972675,2.5418472
7680,infj,24.28,162.3124,0,0,1,0,8.803152,3.8493824
7681,infp,27.72,110.12999999999998,0,0,1,1,10.317642,2.9862962
7682,infj,27.88,187.68039999999996,0,0,1,0,11.679722,3.813773
7683,intp,25.44,149.08360000000002,0,0,0,1,13.082713,3.3882535
7684,istj,29.68,124.7844,0,1,0,0,7.7977476,1.34057
7685,intp,32.98,71.71840000000002,0,0,0,1,10.4015875,2.6003947
7686,intj,32.12,50.09,0,0,0,0,11.748062,1.9279059
7687,entj,22.18,182.4144,1,0,0,0,11.361974,1.1203082
7688,infj,25.4,167.91559999999998,0,0,1,0,9.586077,3.9300241
7689,intj,28.94,105.79360000000003,0,0,0,0,11.096865,2.0706592
7690,infp,34.5,33.0496,0,0,1,1,10.169236,4.90085
7691,estp,17.22,166.96,1,1,0,1,12.245783,3.963153
7692,intp,22.9,42.61504747991234,0,0,0,1,10.416824,1.5618609
7693,enfp,18.1,144.1536,1,0,1,1,11.948826,6.1026316
7694,infj,29.94,88.3936,0,0,1,0,8.381665,1.1146396
7695,infj,15.56,161.88822829964334,0,0,1,0,9.291921,4.203291
7696,istj,27.1,117.39359999999999,0,1,0,0,12.156959,3.074236
7697,intp,15.72,91.00999999999998,0,0,0,1,10.406044,1.7127694
7698,intp,23.48,158.0884,0,0,0,1,11.261959,4.938054
7699,entp,22.22,158.11999999999998,1,0,0,1,11.655746,3.0826032
7700,isfj,26.3,151.4416,0,1,1,0,15.688239,3.8070984
7701,entj,28.38,119.75040000000001,1,0,0,0,10.4246435,3.0633156
7702,infp,25.8,148.1316,0,0,1,1,15.207799,2.2834196
7703,intp,25.98,108.8223062381853,0,0,0,1,10.182101,2.200015
7704,intp,16.34,180.9776,0,0,0,1,11.988238,2.6712036
7705,infj,18.98,219.0384,0,0,1,0,9.086284,3.728034
7706,enfp,23.34,167.6976,1,0,1,1,17.359432,6.8761406
7707,isfp,11.66,84.88888888888889,0,1,1,1,11.706941,4.620151
7708,intj,22.98,153.71839999999997,0,0,0,0,12.037816,0.8634268
7709,infp,13.34,120.8976,0,0,1,1,12.976806,5.8702564
7710,entp,30.98,121.8784,1,0,0,1,11.323102,3.5064578
7711,estp,16.32,173.37000000000003,1,1,0,1,12.104756,4.1179576
7712,enfp,32.2,64.46759999999999,1,0,1,1,11.085341,4.1751995
7713,intp,22.98,145.2384,0,0,0,1,11.098072,3.142242
7714,infj,31.44,74.7236,0,0,1,0,9.719405,3.7701278
7715,isfp,21.28,202.11239999999998,0,1,1,1,8.005298,2.7360492
7716,infp,26.06,55.20880428316478,0,0,1,1,10.606618,6.2244964
7717,intp,27.86,141.4544,0,0,0,1,11.602633,3.6744504
7718,infp,21.5,179.00960000000003,0,0,1,1,11.838234,4.528216
7719,infp,21.62,216.84,0,0,1,1,14.866897,3.3892238
7720,enfp,30.46,127.3664,1,0,1,1,9.523244,4.822131
7721,infp,18.94,165.30232558139534,0,0,1,1,11.331367,4.982624
7722,infj,26.46,139.7664,0,0,1,0,10.974802,4.0205636
7723,entp,29.8,102.57160000000002,1,0,0,1,10.314572,2.9007988
7724,intj,26.38,158.7504,0,0,0,0,11.132134,3.0607939
7725,infp,28.14,165.10559999999998,0,0,1,1,10.205891,2.9874673
7726,enfp,16.24,175.4116,1,0,1,1,14.01105,5.313181
7727,intp,30.18,96.65440000000001,0,0,0,1,10.389479,3.7526126
7728,infp,10.02,84.16,0,0,1,1,12.965425,4.0411325
7729,enfj,25.88,154.24040000000002,1,0,1,0,12.118766,4.714617
7730,infj,35.14,12.945599999999999,0,0,1,0,9.72146,4.9223857
7731,intp,31.0,126.69959999999999,0,0,0,1,9.795592,5.6113844
7732,entj,35.8,38.691599999999994,1,0,0,0,8.944212,3.4826393
7733,isfp,24.88,175.68039999999996,0,1,1,1,12.045545,4.133888
7734,intp,23.42,185.27999999999997,0,0,0,1,11.00964,3.0845337
7735,estp,27.28,121.03239999999998,1,1,0,1,10.568757,3.282202
7736,infp,23.48,184.1284,0,0,1,1,11.902462,3.7188199
7737,intj,15.3,141.734375,0,0,0,0,12.185804,2.5173225
7738,estj,14.32,132.94230769230768,1,1,0,0,7.090374,4.256186
7739,entp,28.28,162.1124,1,0,0,1,10.871602,3.136106
7740,intj,16.34,159.2943754565376,0,0,0,0,12.11104,0.9395585
7741,infj,27.46,154.4464,0,0,1,0,7.673146,2.2868803
7742,intp,34.76,37.8324,0,0,0,1,9.915242,4.3742266
7743,infp,26.36,149.5444,0,0,1,1,10.503881,2.2688615
7744,istp,21.1,193.7136,0,1,0,1,8.462472,6.4448447
7745,infj,32.8,42.251599999999996,0,0,1,0,8.81663,1.4366747
7746,intp,28.62,102.56000000000002,0,0,0,1,11.202863,2.5184288
7747,enfp,14.56,203.08839999999998,1,0,1,1,13.90495,4.4307804
7748,intj,15.2,261.91398822996837,0,0,0,0,12.617527,3.0578222
7749,intp,25.5,148.1696,0,0,0,1,11.219409,2.092102
7750,infj,21.2,102.5338775510204,0,0,1,0,15.240031,4.0159106
7751,infj,32.3,56.68160000000002,0,0,1,0,10.221293,4.633051
7752,infp,20.62,166.36,0,0,1,1,7.936673,1.9520814
7753,enfp,28.38,137.1904,1,0,1,1,12.3109255,0.9187055
7754,intj,25.62,173.16,0,0,0,0,13.26035,3.8555403
7755,intp,22.82,168.40000000000003,0,0,0,1,11.479158,5.431252
7756,intp,28.48,101.0484,0,0,0,1,11.3053465,1.7961628
7757,infp,25.54,153.7296,0,0,1,1,10.792247,5.4223623
7758,infp,23.36,152.0244,0,0,1,1,10.788749,4.8254633
7759,infp,9.26,215.73156899810962,0,0,1,1,14.641477,2.3570297
7760,intp,21.42,195.64,0,0,0,1,11.927287,2.5108304
7761,intp,23.52,173.41,0,0,0,1,11.452136,2.7139566
7762,infj,29.8,141.89159999999998,0,0,1,0,9.712409,4.7661996
7763,intp,15.72,187.61,0,0,0,1,9.154815,1.397053
7764,intj,26.7,148.2976,0,0,0,0,11.874018,1.3712788
7765,infj,30.64,110.87559999999998,0,0,1,0,17.359789,6.8715787
7766,entp,24.0,135.2196,1,0,0,1,9.802703,0.37937295
7767,istj,23.12,169.5056818181818,0,1,0,0,10.125611,1.7523648
7768,entp,20.32,178.89,1,0,0,1,12.945668,5.997158
7769,enfj,21.8,193.45160000000004,1,0,1,0,12.563373,5.0340314
7770,enfj,26.12,143.37,1,0,1,0,8.350259,5.2098265
7771,intj,28.98,99.0384,0,0,0,0,12.129374,1.0782025
7772,istj,29.4,82.15559999999999,0,1,0,0,8.3108635,4.638931
7773,estp,27.88,189.56040000000004,1,1,0,1,8.166537,1.9544207
7774,infp,22.9,165.98559999999998,0,0,1,1,14.778491,2.6026413
7775,infj,26.96,145.4564,0,0,1,0,9.80913,4.729297
7776,intj,18.34,184.97760000000002,0,0,0,0,14.881869,2.2483022
7777,entp,28.12,150.37,1,0,0,1,9.854701,5.857034
7778,istj,25.2,179.18760000000003,0,1,0,0,12.047349,4.1249223
7779,istj,29.48,175.8084,0,1,0,0,12.152479,4.3426023
7780,infp,23.98,187.6384,0,0,1,1,9.696727,2.7504234
7781,infp,25.26,183.10240000000002,0,0,1,1,12.800676,6.0551896
7782,istp,28.8,77.9716,0,1,0,1,11.437205,3.1319847
7783,intj,30.74,84.64159999999998,0,0,0,0,11.909006,1.1571993
7784,intj,23.32,211.61000000000004,0,0,0,0,11.713609,2.975194
7785,enfj,29.08,92.81639999999999,1,0,1,0,17.72676,7.1490426
7786,infp,32.46,73.4464,0,0,1,1,12.09761,3.0315685
7787,infp,26.94,161.1136,0,0,1,1,8.473597,5.9661245
7788,intj,15.36,193.19802469135806,0,0,0,0,12.287807,4.5667825
7789,enfp,22.54,153.32960000000003,1,0,1,1,8.926418,1.0166311
7790,enfp,24.84,134.38760000000002,1,0,1,1,11.953388,5.168734
7791,intp,23.2,135.46759999999998,0,0,0,1,10.97953,2.9072318
7792,infj,21.08,188.49640000000002,0,0,1,0,11.386111,4.4009066
7793,infj,32.36,59.62440000000001,0,0,1,0,9.138852,3.934455
7794,infj,16.34,178.4176,0,0,1,0,14.880963,2.0888755
7795,enfp,29.48,105.16839999999998,1,0,1,1,9.906005,5.621231
7796,entp,23.1,170.8736,1,0,0,1,11.22738,3.7726698
7797,intj,10.86,232.53440000000003,0,0,0,0,12.833983,3.2706566
7798,infj,32.54,82.6496,0,0,1,0,14.439755,1.7004703
7799,intj,28.72,132.52999999999997,0,0,0,0,11.468882,1.9646616
7800,isfp,1.16,129.84,0,1,1,1,13.645856,3.2738595
7801,intp,15.28,153.5524,0,0,0,1,13.162201,3.3043504
7802,intj,20.74,183.7616,0,0,0,0,11.883335,1.3605038
7803,intp,15.88,114.1708984375,0,0,0,1,12.241706,2.8335328
7804,esfp,17.42,150.24,1,1,1,1,8.445524,1.6924249
7805,infp,18.98,155.3584,0,0,1,1,15.57964,1.6524613
7806,intp,16.4,185.75560000000002,0,0,0,1,12.8520565,4.9797072
7807,infj,24.3,176.2416,0,0,1,0,8.882725,2.1944957
7808,istp,25.54,82.8096,0,1,0,1,7.9813104,1.5130465
7809,intj,20.44,239.5636,0,0,0,0,8.82129,3.5518024
7810,enfj,28.86,129.4144,1,0,1,0,8.388658,5.299662
7811,infj,29.42,98.75999999999998,0,0,1,0,12.045919,4.1541114
7812,intp,21.16,172.84040000000002,0,0,0,1,10.636627,3.0758777
7813,intj,30.3,109.0016,0,0,0,0,11.661625,3.8037863
7814,infp,33.16,70.6004,0,0,1,1,10.650952,5.6634088
7815,enfp,25.82,132.48,1,0,1,1,17.194834,6.7053995
7816,intj,23.52,147.69,0,0,0,0,11.968068,3.3943367
7817,entp,19.48,212.2484,1,0,0,1,10.04715,0.36913288
7818,infj,31.68,94.74439999999998,0,0,1,0,9.972627,4.623621
7819,infj,27.04,111.59183673469387,0,0,1,0,9.4970255,4.307086
7820,enfp,29.46,85.02580353100952,1,0,1,1,9.68927,5.8176317
7821,infp,27.88,137.56040000000002,0,0,1,1,9.56633,5.0585184
7822,intj,21.28,156.9124,0,0,0,0,12.9036255,3.285628
7823,infp,29.44,124.96359999999999,0,0,1,1,10.547821,3.226647
7824,entj,20.06,140.5584,1,0,0,0,12.410499,2.9082885
7825,infj,26.9,139.4656,0,0,1,0,10.49291,3.977099
7826,infp,24.78,148.6624,0,0,1,1,11.26289,2.1227388
7827,intj,27.18,88.49440000000003,0,0,0,0,11.229797,0.119408965
7828,intj,27.58,55.01844140392624,0,0,0,0,10.939819,3.7360675
7829,infp,23.1,216.83360000000005,0,0,1,1,11.772846,4.826341
7830,istj,19.42,169.5208181154127,0,1,0,0,7.7695465,4.319958
7831,infp,18.0,152.8440816326531,0,0,1,1,11.762518,3.6158438
7832,infp,19.44,123.16359999999999,0,0,1,1,9.569679,0.50485253
7833,istp,24.92,136.49,0,1,0,1,11.591667,3.9256978
7834,intj,14.14,202.78560000000002,0,0,0,0,11.306035,4.74975
7835,infp,20.94,179.61432736359848,0,0,1,1,11.534509,4.754883
7836,entp,19.76,174.9924,1,0,0,1,10.40564,0.93950605
7837,infp,19.02,212.44,0,0,1,1,8.2107525,1.5266182
7838,infj,24.88,208.64039999999997,0,0,1,0,10.191782,3.9537234
7839,istp,26.64,115.39560000000002,0,1,0,1,8.296436,6.434385
7840,intj,15.26,102.38240000000002,0,0,0,0,12.174636,0.98040175
7841,intj,19.48,155.84839999999997,0,0,0,0,11.565619,1.722313
7842,intj,31.62,93.91999999999999,0,0,0,0,11.837091,1.3755622
7843,entj,31.94,66.6736,1,0,0,0,11.648863,2.37885
7844,intp,23.06,140.9984,0,0,0,1,12.092675,1.6336145
7845,enfp,22.84,221.94760000000002,1,0,1,1,11.829609,4.4514933
7846,infp,27.84,98.47873263888887,0,0,1,1,11.189603,5.5361342
7847,infj,29.66,286.1510204081633,0,0,1,0,10.298201,3.6587524
7848,enfp,32.0,59.6196,1,0,1,1,10.134267,3.5684152
7849,infj,22.18,162.6544,0,0,1,0,9.221627,1.9530668
7850,intj,21.72,169.69,0,0,0,0,8.389266,6.486264
7851,istj,26.34,135.7776,0,1,0,0,12.196082,2.9728293
7852,enfp,25.94,187.1936,1,0,1,1,10.531544,4.857462
7853,entj,21.62,141.04,1,0,0,0,9.438037,0.60549986
7854,infj,31.64,62.47559999999999,0,0,1,0,9.845235,3.8165367
7855,entp,11.46,107.20639999999999,1,0,0,1,13.193124,3.3809774
7856,infj,26.04,133.0196,0,0,1,0,9.240454,3.3238382
7857,enfj,31.2,95.10760000000002,1,0,1,0,10.784178,4.8710976
7858,infj,18.52,131.65,0,0,1,0,13.691995,3.246272
7859,intp,25.86,149.0944,0,0,0,1,10.577784,1.9889714
7860,intp,25.28,126.19239999999999,0,0,0,1,8.9475,1.734653
7861,isfp,10.58,118.945179584121,0,1,1,1,7.976377,3.3292038
7862,isfj,29.66,102.31039999999999,0,1,1,0,7.597589,3.5634334
7863,infj,30.66,127.9504,0,0,1,0,10.72669,2.8308897
7864,infj,33.2,61.1876,0,0,1,0,11.477837,4.288266
7865,infp,4.22,69.52,0,0,1,1,4.7945375,2.6819673
7866,entp,29.68,88.34440000000002,1,0,0,1,10.0813,4.022003
7867,intp,14.98,109.81640000000002,0,0,0,1,8.195698,2.3773274
7868,infj,28.16,127.20039999999997,0,0,1,0,10.684032,3.8329687
7869,intp,24.9,150.5856,0,0,0,1,9.635691,1.8021412
7870,infj,25.88,112.59031235853328,0,0,1,0,12.136148,4.2125425
7871,infp,22.6,190.40360000000004,0,0,1,1,11.451425,2.2543275
7872,intj,18.5,116.2629757785467,0,0,0,0,12.32057,2.2638783
7873,intp,25.3,133.5616,0,0,0,1,10.256206,1.6186355
7874,infp,28.4,191.31560000000002,0,0,1,1,14.321941,1.8380481
7875,infp,28.22,41.3375,0,0,1,1,8.676092,1.9626647
7876,infj,11.16,151.40040000000002,0,0,1,0,13.016178,3.7405272
7877,intp,22.66,167.1104,0,0,0,1,12.639136,5.384231
7878,infp,28.54,126.20960000000001,0,0,1,1,11.551813,2.6741703
7879,infp,29.98,122.75840000000002,0,0,1,1,15.40286,1.6361529
7880,intp,32.06,80.5984,0,0,0,1,11.408687,3.8960714
7881,infj,29.92,108.09,0,0,1,0,11.036379,5.244054
7882,intj,22.48,203.3684,0,0,0,0,9.109702,1.5794288
7883,istj,26.8,107.77160000000002,0,1,0,0,11.93002,3.8208227
7884,entj,32.48,83.72840000000001,1,0,0,0,10.683727,3.6435816
7885,enfp,27.0,176.77960000000002,1,0,1,1,13.600717,4.207387
7886,intp,31.96,84.0564,0,0,0,1,14.662394,1.4695437
7887,intj,29.12,73.01,0,0,0,0,10.731634,0.77875054
7888,infj,30.3,78.41493055555556,0,0,1,0,11.25853,5.142299
7889,entp,25.28,147.1124,1,0,0,1,8.82343,1.3668888
7890,intp,15.26,172.3491599707816,0,0,0,1,8.518219,1.3035252
7891,infj,34.7,6.2576,0,0,1,0,9.247485,7.208604
7892,isfp,21.96,126.73639999999999,0,1,1,1,11.330381,1.8642607
7893,intp,17.06,173.7222222222222,0,0,0,1,10.345392,1.9124428
7894,enfp,30.52,105.41,1,0,1,1,8.324645,6.5078387
7895,entj,16.84,165.26760000000002,1,0,0,0,11.15675,0.20175207
7896,entp,26.84,144.4276,1,0,0,1,9.253105,1.8190378
7897,infj,16.04,167.25960000000003,0,0,1,0,14.251687,5.6114492
7898,infj,31.22,110.04,0,0,1,0,10.105432,4.375442
7899,infp,22.24,159.29160000000002,0,0,1,1,12.257538,4.0733147
7900,infp,23.04,161.2196,0,0,1,1,11.544757,2.916996
7901,infj,24.74,167.20159999999996,0,0,1,0,10.358744,4.1147523
7902,estp,20.66,194.4704,1,1,0,1,8.181878,1.4960127
7903,infj,28.74,147.76160000000002,0,0,1,0,12.725795,4.517775
7904,istp,25.24,147.1316,0,1,0,1,8.27943,6.5544505
7905,infj,31.08,102.2164,0,0,1,0,8.767058,3.282855
7906,infp,27.5,111.28960000000001,0,0,1,1,11.307224,4.9763517
7907,intp,20.64,137.3956,0,0,0,1,7.791527,1.2045957
7908,infj,15.18,93.66863905325444,0,0,1,0,8.999224,3.339053
7909,entp,23.38,171.07039999999998,1,0,0,1,9.999307,0.3306918
7910,infj,30.5,145.4896,0,0,1,0,11.0429125,3.6856425
7911,intp,23.34,162.78286734086853,0,0,0,1,10.634618,2.0714974
7912,intj,28.66,142.8304,0,0,0,0,10.834884,4.0343947
7913,enfp,30.42,118.2,1,0,1,1,11.346835,5.172444
7914,intj,28.02,153.72,0,0,0,0,12.270658,1.3133078
7915,intp,26.1,173.1536,0,0,0,1,10.47643,2.1082335
7916,intp,24.62,153.92000000000002,0,0,0,1,10.358082,3.5818672
7917,intp,19.18,167.77439999999999,0,0,0,1,12.153225,2.7459466
7918,entp,25.68,128.30440000000002,1,0,0,1,10.513502,1.0965971
7919,enfp,19.2,179.18760000000003,1,0,1,1,8.467047,1.3707509
7920,infp,17.66,175.8304,0,0,1,1,10.733212,4.087907
7921,infj,15.48,200.76408163265307,0,0,1,0,12.940447,4.761055
7922,intp,26.64,139.1156,0,0,0,1,9.5833025,1.9650271
7923,infj,31.16,96.40039999999999,0,0,1,0,9.918699,4.7104845
7924,enfp,29.32,113.84999999999998,1,0,1,1,8.053201,1.1351613
7925,entj,27.06,91.91839999999998,1,0,0,0,11.320446,1.1655788
7926,intj,22.42,140.83553875236296,0,0,0,0,12.125176,1.6266207
7927,infj,16.96,208.86916502301113,0,0,1,0,8.709643,3.7396214
7928,entj,29.94,141.5936,1,0,0,0,7.2246675,4.3656945
7929,entj,26.24,177.4116,1,0,0,0,11.107971,0.25029314
7930,infj,19.46,152.3664,0,0,1,0,13.562161,4.934794
7931,enfp,28.9,122.3056,1,0,1,1,10.863577,4.2466
7932,intp,32.2,104.1076,0,0,0,1,10.666432,2.4658797
7933,infj,25.86,198.8544,0,0,1,0,9.885528,3.5816884
7934,intj,28.62,118.72,0,0,0,0,11.811199,1.3627093
7935,infp,16.46,259.5664,0,0,1,1,10.717352,5.343129
7936,entj,27.14,171.82559999999998,1,0,0,0,11.9195385,3.4114377
7937,isfp,27.9,126.26559999999999,0,1,1,1,10.984373,3.7360349
7938,istj,17.52,128.31037649219468,0,1,0,0,8.924463,1.6361812
7939,istp,28.74,111.0016,0,1,0,1,12.788984,2.8626132
7940,infj,22.64,160.5156,0,0,1,0,8.68486,3.5920835
7941,intp,22.76,185.3924,0,0,0,1,10.188905,2.4118984
7942,infp,24.06,162.1584,0,0,1,1,10.760871,3.7202482
7943,estp,30.44,78.3636,1,1,0,1,9.777435,2.7877862
7944,intj,18.82,134.32,0,0,0,0,12.008781,3.025759
7945,istp,16.54,154.64960000000002,0,1,0,1,8.48955,6.417775
7946,infj,16.52,165.53,0,0,1,0,8.89125,3.4422588
7947,infj,26.22,156.43999999999997,0,0,1,0,10.201071,4.0214453
7948,infj,27.68,152.2644,0,0,1,0,9.370269,4.042403
7949,infp,24.52,110.015595463138,0,0,1,1,11.705929,5.032193
7950,infp,25.76,178.95239999999998,0,0,1,1,10.748718,5.3270082
7951,intp,22.78,147.1024,0,0,0,1,12.049691,2.437906
7952,infj,28.36,119.58439999999999,0,0,1,0,11.3377075,5.537858
7953,intp,26.94,194.23359999999997,0,0,0,1,10.351468,1.6417867
7954,infp,26.78,180.50240000000002,0,0,1,1,7.7898927,1.9237403
7955,intj,27.56,139.5284,0,0,0,0,10.463598,2.2990851
7956,isfj,17.3,145.0816,0,1,1,0,13.660755,4.308048
7957,intp,22.42,183.28,0,0,0,1,11.047085,2.0903964
7958,infj,27.92,110.53,0,0,1,0,11.165882,4.218282
7959,entj,25.2,245.794375,1,0,0,0,8.773856,1.5890698
7960,infp,22.16,105.1219512195122,0,0,1,1,10.843857,5.9667993
7961,intp,23.52,101.69758948137329,0,0,0,1,11.793096,2.2722957
7962,infp,29.02,119.52,0,0,1,1,10.587146,6.1883783
7963,istj,23.52,198.45,0,1,0,0,7.770051,4.499002
7964,infp,25.56,171.16839999999993,0,0,1,1,10.914899,5.192219
7965,intj,17.94,167.0736,0,0,0,0,11.280758,2.1214502
7966,istj,16.76,280.5124,0,1,0,0,9.533521,2.2075946
7967,entp,25.1,157.0258035310095,1,0,0,1,14.699162,1.3787744
7968,infj,24.64,176.47560000000001,0,0,1,0,9.150189,6.880761
7969,estj,31.6,75.04360000000001,1,1,0,0,12.925667,6.2217193
7970,entj,26.7,160.6176,1,0,0,0,11.196677,0.101282835
7971,istj,21.6,193.84039256198346,0,1,0,0,8.95458,1.1893041
7972,intp,20.52,139.09,0,0,0,1,10.431913,2.161305
7973,istp,24.02,174.92,0,1,0,1,8.606265,6.4686213
7974,infp,29.04,149.65960000000004,0,0,1,1,14.224388,1.9086907
7975,enfp,34.56,22.3684,1,0,1,1,9.702396,5.707334
7976,enfj,31.94,93.43360000000001,1,0,1,0,11.74179,6.161986
7977,intp,31.34,62.3376,0,0,0,1,8.529779,1.4854019
7978,infj,30.86,53.41440000000001,0,0,1,0,9.794774,2.812031
7979,intp,22.38,186.2704,0,0,0,1,10.440249,1.8455313
7980,isfj,33.0,13.219599999999998,0,1,1,0,7.4739523,3.2776709
7981,infj,30.52,99.21,0,0,1,0,9.82914,0.15006316
7982,infp,26.8,145.4516,0,0,1,1,11.376542,4.232739
7983,enfj,31.16,111.40039999999999,1,0,1,0,8.457714,5.1694765
7984,entj,11.74,210.7270233196159,1,0,0,0,11.906072,2.592883
7985,intj,27.94,117.83359999999999,0,0,0,0,10.792085,3.4517474
7986,isfj,14.52,244.69,0,1,1,0,12.383457,3.0131612
7987,intj,25.52,140.24960000000002,0,0,0,0,12.831571,1.3708969
7988,infp,14.32,55.905482041587895,0,0,1,1,9.554708,2.0574868
7989,infj,21.96,191.3364,0,0,1,0,11.485885,2.0986154
7990,estj,21.32,174.89,1,1,0,0,13.173913,3.648861
7991,infp,30.18,81.2944,0,0,1,1,12.212337,4.63563
7992,intp,27.44,131.64359999999996,0,0,0,1,11.596009,2.285206
7993,infj,27.1,129.47360000000003,0,0,1,0,9.297474,1.7883606
7994,intp,14.1,127.52979591836733,0,0,0,1,12.670983,4.1512904
7995,istp,27.44,139.6436,0,1,0,1,9.346486,1.6979493
7996,infp,24.28,203.39239999999998,0,0,1,1,10.50664,5.1907477
7997,enfp,25.6,136.08360000000002,1,0,1,1,10.560329,5.9608965
7998,intj,25.24,155.61159999999998,0,0,0,0,11.933667,4.847851
7999,intj,20.06,208.95840000000004,0,0,0,0,12.286731,0.86425304
8000,enfp,27.64,116.8356,1,0,1,1,11.662036,5.514866
8001,infp,20.86,178.8944,0,0,1,1,15.12769,1.4767272
8002,infj,26.3,144.04160000000002,0,0,1,0,11.8821945,4.306563
8003,estj,35.42,62.24,1,1,0,0,14.742946,1.6382825
8004,intp,26.68,113.82439999999998,0,0,0,1,10.816901,2.4935508
8005,infp,36.98,10.318400000000002,0,0,1,1,10.895992,4.693725
8006,enfp,33.94,36.473600000000005,1,0,1,1,11.768503,1.4568921
8007,entp,26.44,145.3236,1,0,0,1,10.144095,1.1545312
8008,infj,26.86,123.93440000000001,0,0,1,0,12.868833,6.1265373
8009,entp,27.98,142.5184,1,0,0,1,10.233781,0.6512289
8010,infp,27.92,65.21,0,0,1,1,13.438665,4.5709515
8011,intp,27.7,89.0176,0,0,0,1,12.903679,1.3352507
8012,isfj,24.26,133.98239999999998,0,1,1,0,7.4016542,3.2582054
8013,enfp,23.48,197.8084,1,0,1,1,10.52849,3.9507551
8014,entp,22.04,172.5827032136106,1,0,0,1,7.6261325,1.9593933
8015,infj,16.84,118.5771484375,0,0,1,0,8.9909115,1.5309209
8016,enfp,27.78,131.7024,1,0,1,1,12.459769,5.0506396
8017,infj,23.84,183.7076,0,0,1,0,9.455068,1.0598544
8018,infp,19.12,160.61,0,0,1,1,11.569418,4.616999
8019,infp,24.04,220.53959999999998,0,0,1,1,11.412218,3.4291162
8020,entp,24.26,165.78240000000002,1,0,0,1,14.842487,1.1197896
8021,intp,23.72,161.20999999999998,0,0,0,1,11.244639,2.562231
8022,intj,20.96,207.77640000000002,0,0,0,0,12.002558,1.6218498
8023,intj,20.44,192.0036,0,0,0,0,12.791597,4.6297197
8024,enfp,27.96,176.2964,1,0,1,1,14.7401285,3.3630736
8025,intj,22.94,156.7936,0,0,0,0,12.925029,3.8325453
8026,infp,24.8,172.9316,0,0,1,1,8.065119,4.4878645
8027,infp,11.72,175.9282006920415,0,0,1,1,12.626893,4.47621
8028,intp,26.32,165.45,0,0,0,1,11.055663,2.149316
8029,intp,27.52,139.73,0,0,0,1,10.628196,2.560589
8030,infp,31.82,81.08,0,0,1,1,10.31878,4.0898113
8031,enfp,25.08,183.77640000000002,1,0,1,1,12.665148,6.002337
8032,infp,28.98,143.95839999999998,0,0,1,1,9.74471,3.4719806
8033,infj,28.3,161.0636094674556,0,0,1,0,14.515082,1.4737622
8034,infp,32.3,111.68159999999997,0,0,1,1,8.3832655,6.3398542
8035,intj,31.1,89.71359999999999,0,0,0,0,12.059843,0.84590244
8036,intp,19.14,161.0256,0,0,0,1,10.622092,2.1702318
8037,enfp,23.58,173.88639999999998,1,0,1,1,8.497129,5.073698
8038,infj,17.26,155.9424,0,0,1,0,13.076161,4.6005783
8039,intp,24.94,142.4736,0,0,0,1,14.816545,1.4971933
