,words_per_comment,variance_of_word_counts,ENFJ,ENFP,ENTJ,ENTP,ESFJ,ESFP,ESTJ,ESTP,INFJ,INFP,INTJ,INTP,ISFJ,ISFP,ISTJ,ISTP,I-E,N-S,T-F,J-P,0,1
8154,25.16,154.5204,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.224875,6.395158
8155,28.28,109.19240000000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.8381345,6.5286946
8156,30.38,99.2304,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.434017,6.2347717
8157,23.48,192.7284,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.1289399,6.5821276
8158,30.38,83.55040000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.960416,6.9371495
8159,28.9,88.06559999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.0849197,6.5859985
8160,31.08,106.73639999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.5798302,6.574935
8161,26.52,169.45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.2258387,7.1008573
8162,13.78,95.14240000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.0909216,4.3230515
8163,31.7,82.2976,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,5.2338448,6.430342
8164,27.92,136.80999999999997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.1541524,6.813652
8165,19.46,212.84640000000002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.0487471,5.9989567
8166,9.44,102.2436,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2.1695385,4.4275208
8167,29.58,115.8064,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.8444867,6.6590796
8168,22.98,124.15839999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.0894501,6.6081047
8169,34.9,63.90560000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.713219,3.810906
8170,20.26,201.90240000000003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.4968894,5.864599
8171,27.6,187.1236,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.0394049,6.3257565
8172,19.64,149.29907024793388,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.1638947,6.8330956
8173,26.18,139.8544,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.2796998,7.3762712
8174,26.1,144.31779085559074,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2.2717998,5.8568883
8175,30.04,69.3796,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.369019,7.2772365
8176,19.36,178.74439999999996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.2724123,5.7088833
8177,19.12,200.29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.2639527,7.18181
8178,25.26,233.34239999999997,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.1683598,5.0191894
8179,29.02,140.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.49963,5.5726013
8180,20.2,142.3681788297173,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.9837694,7.462468
8181,18.16,157.12040000000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.5857553,5.5172954
8182,34.12,33.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.8212483,6.905382
8183,27.44,161.12109375,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.1874738,6.2052603
8184,28.34,118.83333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.048425,6.129308
8185,31.54,106.76960000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.34273624,5.967964
8186,7.56,82.0484,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.7299647,3.7372508
8187,28.9,75.8256,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.9056902,4.8046384
8188,24.16,149.44039999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,3.9961996,7.1731596
8189,21.78,183.1424,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.9720695,5.3479958
8190,35.2,24.427599999999998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.5817194,6.460027
8191,27.42,113.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.940565,7.0365515
8192,23.1,184.7936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.8037632,6.094603
8193,29.46,154.96640000000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.2822263,6.0275044
8194,30.66,120.11040000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.2657495,7.2919736
8195,14.88,180.45269352648253,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.9510508,6.5952473
8196,23.4,158.55560000000003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.612581,5.991465
8197,9.3,128.0416,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.7838612,5.5072384
8198,23.62,201.00000000000003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5107932,4.9851108
8199,24.2,109.9076,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.268299,7.064001
8200,28.62,90.96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.3798347,6.2662625
8201,28.74,105.9616,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.1618063,7.139246
8202,23.78,177.06240000000003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.8754168,7.1454625
8203,28.44,126.2036,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2.2248,5.194852
8204,18.76,193.6324,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.7389154,6.9662566
8205,18.02,128.3796,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.62666035,6.277928
8206,26.7,149.9776,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.9133208,6.473936
8207,28.0,70.4196,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.4903674,6.543851
8208,17.94,194.4336,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.2315836,5.47963
8209,16.58,193.28639999999996,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5.0924177,5.8577676
8210,18.64,179.35559999999998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5.7530837,5.316394
8211,31.68,89.18439999999998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0890617,7.4301953
8212,27.16,128.0804,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.287254,6.7157183
8213,21.7,257.9522058823529,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.526775,7.2716584
8214,30.02,127.64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.310853,6.73501
8215,20.42,159.72,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.371428,7.073071
8216,28.32,116.62456597222223,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5.338555,6.9691477
8217,32.1,74.83359999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3.7147388,6.645097
8218,22.24,136.4516,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.98988724,6.1945944
8219,22.04,183.4196,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.620047,7.6663036
8220,23.5,145.1696,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.9926257,6.050494
8221,27.4,137.3556,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.0007315,4.2317877
8222,25.84,183.66759999999994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.4087505,5.7290473
8223,19.02,149.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.1345282,7.3638983
8224,13.14,82.78560000000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.642321,5.112456
8225,17.64,252.39560000000006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.5767565,6.802495
8226,30.64,129.8356,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.4715955,6.5892763
8227,17.54,178.9296,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.2727973,6.695771
8228,23.18,147.9744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.4662178,6.0192375
8229,33.02,34.86102308736985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5.881635,6.532005
8230,29.18,80.50666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.6732619,6.23281
8231,26.7,162.3376,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.845346,6.745275
8232,32.42,59.32000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.0152314,5.683733
8233,32.8,72.9316,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3.923329,4.9126477
8234,9.26,136.1875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5184951,7.8672767
8235,24.18,141.37439999999998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.9481139,4.9092236
8236,28.72,98.09,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.292456,5.925006
8237,23.52,169.93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.372186,6.350949
8238,17.46,140.3664,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.91947746,6.3842254
8239,29.12,22.46187128177393,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.3522496,6.7564535
8240,25.88,156.68040000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2.5365527,3.8449173
8241,25.94,234.4736,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.2353919,5.991513
8242,22.84,170.2276,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.9389582,6.1444836
8243,26.1,146.2336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5.5744495,6.252935
8244,23.68,138.9044,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.2792153,6.9186125
8245,32.32,108.09,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.257508,6.336748
8246,25.16,196.84040000000002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.0644774,5.060838
8247,19.98,170.3184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.42489,3.6475916
8248,33.98,38.8384,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.172604,6.347027
8249,26.88,109.7604,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.0345194,4.6949406
8250,25.22,95.51325040562466,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.29856,7.1180367
8251,25.62,167.40000000000003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.081414,6.9432564
8252,33.42,67.96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.9359112,6.147975
8253,29.16,124.24040000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.938948,7.0241337
8254,21.2,206.02759999999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2.6421907,5.5652356
8255,17.08,215.07419659735348,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.1578872,6.8116636
8256,24.48,175.92839999999995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5.9102397,6.480978
8257,26.56,137.6084,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.7461059,6.626749
8258,26.3,170.3216,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.559343,6.9446673
8259,30.48,75.8884,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.6256895,7.196671
8260,13.9,234.86559999999997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.46505785,6.6611223
8261,23.48,149.6484,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4.9193745,7.001409
8262,23.5,169.7296,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.6287112,6.189789
8263,22.06,185.27840000000003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.4845839,5.6235867
8264,24.94,129.99149659863946,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.9033859,6.348774
8265,29.74,88.2416,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.56081,7.0163403
8266,29.1,80.63359999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.7409904,6.8126817
8267,18.82,199.16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.4971848,6.306834
8268,26.7,168.85760000000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.163246,6.2129235
8269,28.04,122.3396,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.6130223,6.2234473
8270,23.36,194.78439999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.6218367,5.6200166
8271,28.96,121.77640000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.8976004,5.835682
8272,32.36,106.4244,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.4709153,5.845092
8273,24.86,122.41466727025802,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.8583331,7.374225
8274,29.88,91.32820280669986,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.8842208,5.070771
8275,33.0,62.65960000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.9037552,7.926298
8276,21.84,147.7076,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5.004155,6.1112947
8277,22.78,156.5424,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.2829251,4.4961367
8278,29.9,116.1856,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.778884,6.4632373
8279,30.84,74.2676,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.3685126,6.331965
8280,13.22,144.52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.5060763,7.165431
8281,28.88,101.48039999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.1284313,6.1749363
8282,24.84,146.1876,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2.8352206,4.323209
8283,29.26,138.8224,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.242226,6.362196
8284,17.24,154.3716,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.5251153,6.3058753
8285,27.78,106.94240000000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6.20788,6.1801996
8286,29.0,76.29960000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.8776639,6.406668
8287,17.96,161.8964,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,5.498232,6.4859104
8288,20.48,100.40972222222223,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.3560686,7.255269
8289,33.32,88.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.3153481,6.367698
8290,22.2,198.3876,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.4923277,4.7069607
8291,29.02,83.92,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.41461,5.1487703
8292,14.34,148.49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.7516875,5.5685816
8293,31.68,55.66440000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.8982735,7.2507415
8294,19.52,223.17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5673113,6.386077
8295,6.26,231.50692520775624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3.6460612,6.58594
8296,28.12,108.53000000000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.29367,6.2386017
8297,28.26,133.82240000000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.2511187,6.7108603
8298,33.92,75.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.4009829,7.174095
8299,25.06,193.1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.5442884,3.5847206
8300,25.24,155.7716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3.2582972,6.784042
8301,20.88,197.68040000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.67257,3.7294164
8302,25.3,173.12160000000003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.2709596,6.3152666
8303,28.32,103.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.8725104,6.7386165
8304,29.1,120.5536,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.11427,4.1984625
8305,28.12,113.37000000000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.824729,6.9566774
8306,28.78,102.6224,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.6412578,5.685686
8307,21.96,147.13639999999998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.74445057,7.009141
8308,18.26,120.9024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,6.475583,5.466266
8309,18.84,245.1076,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.3438265,5.551739
8310,22.46,217.52640000000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.223561,6.9734125
8311,13.1,214.79360000000005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.5412133,6.878653
8312,17.34,125.2976,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.9224031,5.1723046
8313,25.4,124.7156,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5.1926994,6.929159
8314,35.08,22.936400000000003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.652936,5.5390253
8315,26.2,160.3076,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.8676991,7.3800387
8316,23.24,213.0116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6.4288707,7.732434
8317,29.86,90.8544,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.5162168,6.8228674
8318,18.68,145.8644,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.021075,5.6467996
8319,27.56,133.18786781349027,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3.2455063,5.0102744
8320,30.24,129.8916,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3.279253,7.0009813
8321,31.6,84.6436,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.3150177,6.0949006
8322,28.96,119.01640000000002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.81353855,5.44752
8323,24.18,159.3744,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.1448672,6.544602
8324,20.32,107.5427319211103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4.2967706,6.8392715
8325,25.34,105.05760000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.3127592,7.809819
8326,26.24,138.97159999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.136361,5.8125415
8327,18.76,264.2724,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.4938598,6.2682524
8328,28.32,85.09,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.4401374,7.1192017
8329,18.38,220.31039999999996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.93074274,4.990989
8330,25.92,137.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.4804959,6.213937
8331,30.32,259.63869598765433,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.9885135,6.2676663
8332,32.24,51.61159999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.6351967,5.720427
8333,28.86,137.09439999999998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.9949389,6.591821
8334,30.54,100.36959999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.5309708,6.6254673
8335,16.36,129.10439999999997,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.4519577,4.7412324
8336,27.42,139.32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.7764745,5.445386
8337,19.88,152.56040000000002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,6.066271,4.221736
8338,25.3,166.3216,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.927334,4.966524
8339,30.5,96.3295608872793,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.9437242,6.3341
8340,15.06,163.5584,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3.5381203,5.0413857
8341,24.84,110.5476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5.460871,7.0870075
8342,26.94,120.83360000000002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.56911135,5.9796543
8343,22.84,193.74759999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.0897903,5.7714796
8344,18.86,194.58225739275304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.5862336,5.3405
8345,27.98,133.5984,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.1305237,4.658233
8346,27.04,169.73959999999997,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4.265623,5.2053
8347,22.12,236.29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.4637594,7.398148
8348,23.16,136.24040000000002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.747004,6.962697
8349,33.32,61.37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5142312,5.8761873
8350,16.28,173.71239999999997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0640993,5.859333
8351,29.12,98.88999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,3.4957774,6.0984035
8352,20.9,170.54559999999998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.7615457,6.2805886
8353,24.2,165.5876,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.522522,6.591324
8354,28.24,72.17160000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.904053,7.2889566
8355,30.86,102.69439999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.7159996,6.619515
8356,22.52,195.57,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.4426239,6.139803
8357,20.32,207.53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.5143356,6.390979
8358,27.3,155.28159999999997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1.9793034,5.652536
8359,28.7,119.2576,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.070983,6.54309
8360,23.18,165.5744,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5.7550716,6.3579717
8361,31.46,114.48639999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.338279,6.731386
8362,16.7,167.17006802721085,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4.2812014,4.987773
8363,27.38,157.5904,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.797755,7.55083
8364,16.9,219.58559999999997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.3810701,7.655321
8365,25.78,158.34240000000003,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.1247952,6.121126
8366,22.44,147.80360000000002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.77351,4.378466
8367,34.58,38.5264,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4.069839,6.165773
8368,20.94,174.6736,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.050457,5.0550632
